path,breed,split,role,is_grayscale,cluster_key
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_140.jpg,red-sindhi,test,canonical,False,red-sindhi_197
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_141.png,red-sindhi,train,canonical,False,red-sindhi_198
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_142.png,red-sindhi,test,unique,False,red-sindhi_199
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_143.jpg,red-sindhi,test,canonical,False,red-sindhi_200
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_144.png,red-sindhi,test,unique,False,red-sindhi_201
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_145.jpg,red-sindhi,train,unique,False,red-sindhi_202
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_146.jpg,red-sindhi,train,canonical,False,red-sindhi_203
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_147.png,red-sindhi,train,canonical,False,red-sindhi_204
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_148.png,red-sindhi,train,canonical,False,red-sindhi_205
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_149.png,red-sindhi,val,canonical,False,red-sindhi_206
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_15.png,red-sindhi,val,canonical,False,red-sindhi_207
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_150.png,red-sindhi,val,canonical,False,red-sindhi_208
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_151.png,red-sindhi,train,canonical,False,red-sindhi_209
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_152.png,red-sindhi,train,canonical,False,red-sindhi_210
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_154.png,red-sindhi,train,canonical,False,red-sindhi_211
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_155.png,red-sindhi,train,canonical,False,red-sindhi_212
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_156.jpg,red-sindhi,train,unique,True,red-sindhi_213
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_157.png,red-sindhi,test,canonical,False,red-sindhi_214
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_159.png,red-sindhi,train,canonical,False,red-sindhi_215
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_16.jpg,red-sindhi,train,canonical,False,red-sindhi_216
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_160.png,red-sindhi,train,canonical,False,red-sindhi_217
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_161.png,red-sindhi,train,canonical,False,red-sindhi_218
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_162.png,red-sindhi,train,canonical,False,red-sindhi_219
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_163.png,red-sindhi,test,canonical,False,red-sindhi_220
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_164.jpg,red-sindhi,train,unique,False,red-sindhi_221
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_165.png,red-sindhi,train,canonical,False,red-sindhi_222
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_167.png,red-sindhi,test,canonical,False,red-sindhi_223
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_168.jpg,red-sindhi,train,canonical,False,red-sindhi_224
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_169.png,red-sindhi,train,canonical,False,red-sindhi_225
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_17.png,red-sindhi,train,canonical,False,red-sindhi_226
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_170.jpg,red-sindhi,train,canonical,False,red-sindhi_227
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_18.jpg,red-sindhi,train,unique,False,red-sindhi_228
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_19.png,red-sindhi,train,canonical,False,red-sindhi_229
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_2.JPG,red-sindhi,test,unique,False,red-sindhi_230
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_20.jpg,red-sindhi,train,canonical,False,red-sindhi_231
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_21.jpg,red-sindhi,train,canonical,False,red-sindhi_232
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_22.png,red-sindhi,train,canonical,False,red-sindhi_233
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_23.jpg,red-sindhi,val,canonical,False,red-sindhi_234
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_24.png,red-sindhi,train,canonical,False,red-sindhi_235
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_25.png,red-sindhi,val,canonical,False,red-sindhi_236
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_26.png,red-sindhi,train,canonical,False,red-sindhi_82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_27.jpg,red-sindhi,train,canonical,False,red-sindhi_237
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_28.jpg,red-sindhi,train,canonical,False,red-sindhi_238
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_3.JPG,red-sindhi,train,unique,False,red-sindhi_239
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_30.jpg,red-sindhi,train,unique,False,red-sindhi_240
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_31__aug1_red-sindhi_186.jpg,red-sindhi,train,augmented,False,red-sindhi_186
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_32.jpg,red-sindhi,train,canonical,False,red-sindhi_241
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_33.jpg,red-sindhi,train,canonical,False,red-sindhi_242
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_34.jpg,red-sindhi,train,unique,False,red-sindhi_243
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_35.jpg,red-sindhi,train,canonical,False,red-sindhi_244
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_36.jpg,red-sindhi,train,canonical,False,red-sindhi_91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_37__aug1_red-sindhi_164.jpg,red-sindhi,train,augmented,False,red-sindhi_164
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_39.jpg,red-sindhi,train,canonical,True,red-sindhi_245
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_4.JPG,red-sindhi,train,unique,False,red-sindhi_246
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_40.jpg,red-sindhi,test,unique,False,red-sindhi_247
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_41.jpg,red-sindhi,train,unique,False,red-sindhi_248
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_42.jpg,red-sindhi,train,canonical,False,red-sindhi_249
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_43.jpg,red-sindhi,train,canonical,False,red-sindhi_250
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_44.jpg,red-sindhi,train,canonical,False,red-sindhi_251
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_45__aug1_red-sindhi_173.jpg,red-sindhi,test,augmented,False,red-sindhi_173
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_46__aug1_red-sindhi_101.jpg,red-sindhi,test,augmented,False,red-sindhi_101
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_47.jpg,red-sindhi,train,canonical,False,red-sindhi_252
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_48.jpg,red-sindhi,train,canonical,False,red-sindhi_253
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_49.jpg,red-sindhi,train,unique,False,red-sindhi_254
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_5.JPG,red-sindhi,train,canonical,True,red-sindhi_255
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_50.jpg,red-sindhi,train,canonical,False,red-sindhi_256
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_51.jpg,red-sindhi,train,unique,False,red-sindhi_257
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_53.jpg,red-sindhi,train,canonical,False,red-sindhi_258
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_54.jpg,red-sindhi,train,unique,False,red-sindhi_259
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_55.jpg,red-sindhi,train,canonical,False,red-sindhi_260
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_56.jpg,red-sindhi,train,unique,False,red-sindhi_261
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_57.jpg,red-sindhi,train,unique,False,red-sindhi_262
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_58.jpg,red-sindhi,train,unique,False,red-sindhi_263
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_59.png,red-sindhi,train,unique,False,red-sindhi_264
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_6.JPG,red-sindhi,train,canonical,False,red-sindhi_265
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_60.jpg,red-sindhi,train,unique,False,red-sindhi_266
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_61.jpg,red-sindhi,train,unique,False,red-sindhi_267
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_62.jpg,red-sindhi,train,canonical,False,red-sindhi_268
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_63.jpg,red-sindhi,train,canonical,False,red-sindhi_269
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_64.jpg,red-sindhi,train,canonical,False,red-sindhi_270
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_65.png,red-sindhi,train,canonical,False,red-sindhi_271
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_66.jpg,red-sindhi,train,unique,False,red-sindhi_272
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_67.jpg,red-sindhi,train,unique,False,red-sindhi_273
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_68.jpg,red-sindhi,train,unique,False,red-sindhi_274
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_69.jpg,red-sindhi,train,unique,False,red-sindhi_275
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_7.JPG,red-sindhi,train,unique,False,red-sindhi_276
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_70.jpg,red-sindhi,train,canonical,False,red-sindhi_277
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_71.jpg,red-sindhi,train,unique,False,red-sindhi_278
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_73.jpg,red-sindhi,train,unique,False,red-sindhi_279
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_74.jpg,red-sindhi,train,unique,False,red-sindhi_280
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_75.jpg,red-sindhi,val,canonical,False,red-sindhi_130
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_76.jpg,red-sindhi,train,unique,False,red-sindhi_281
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_77.jpg,red-sindhi,train,unique,False,red-sindhi_282
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_78.jpg,red-sindhi,train,canonical,False,red-sindhi_283
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_79.jpg,red-sindhi,train,canonical,False,red-sindhi_284
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_8.jpg,red-sindhi,train,canonical,False,red-sindhi_285
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_80.jpg,red-sindhi,train,unique,True,red-sindhi_286
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_81.jpg,red-sindhi,train,canonical,False,red-sindhi_287
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_82.jpg,red-sindhi,train,unique,False,red-sindhi_288
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_83.jpg,red-sindhi,train,canonical,False,red-sindhi_289
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_84__aug1_red-sindhi_135.jpg,red-sindhi,train,augmented,False,red-sindhi_135
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_85.jpg,red-sindhi,train,unique,False,red-sindhi_290
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_86.jpg,red-sindhi,train,canonical,False,red-sindhi_291
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_87.png,red-sindhi,test,unique,False,red-sindhi_292
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_88.jpg,red-sindhi,train,unique,False,red-sindhi_293
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_89.jpg,red-sindhi,train,canonical,False,red-sindhi_294
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_9.png,red-sindhi,train,canonical,False,red-sindhi_295
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_90.jpg,red-sindhi,test,unique,False,red-sindhi_296
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_91.jpg,red-sindhi,train,canonical,False,red-sindhi_297
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_92.jpg,red-sindhi,train,canonical,False,red-sindhi_298
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_93.jpg,red-sindhi,val,unique,False,red-sindhi_299
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_94.jpg,red-sindhi,train,canonical,False,red-sindhi_300
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_95.jpg,red-sindhi,train,unique,False,red-sindhi_301
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_96.jpg,red-sindhi,train,unique,False,red-sindhi_302
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_97.jpg,red-sindhi,train,canonical,False,red-sindhi_303
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_98.jpg,red-sindhi,test,unique,False,red-sindhi_304
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_99.jpg,red-sindhi,train,unique,False,red-sindhi_305
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0001__aug1_red-sindhi_142.jpg,red-sindhi,train,augmented,False,red-sindhi_142
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0002__aug1_red-sindhi_29.jpg,red-sindhi,train,augmented,False,red-sindhi_29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0003__aug2_red-sindhi_142.jpg,red-sindhi,train,augmented,False,red-sindhi_142
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0004__aug2_red-sindhi_29.jpg,red-sindhi,train,augmented,False,red-sindhi_29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0005__aug3_red-sindhi_142.jpg,red-sindhi,train,augmented,False,red-sindhi_142
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0006__aug3_red-sindhi_29.jpg,red-sindhi,train,augmented,False,red-sindhi_29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0007__aug1_red-sindhi_1.jpg,red-sindhi,train,augmented,False,red-sindhi_1
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0008__aug1_red-sindhi_2.png,red-sindhi,train,augmented,False,red-sindhi_2
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0009__aug1_red-sindhi_3.jpeg,red-sindhi,train,augmented,False,red-sindhi_3
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS04__red_sindhi_0010__aug1_red-sindhi_4.jpg,red-sindhi,train,augmented,False,red-sindhi_4
