path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0064__aug1_vechur_54.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0065.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0066__aug1_vechur_56.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0067__aug1_vechur_57.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0068__aug1_vechur_58.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0069__aug1_vechur_59.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0070__aug1_vechur_60.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0071__aug1_vechur_61.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0072.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0073__aug1_vechur_62.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0074__aug1_vechur_63.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0075__aug1_vechur_64.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0076__aug1_vechur_65.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0077__aug1_vechur_66.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0078.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0079__aug1_vechur_67.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0080__aug2_vechur_68.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0081__aug1_vechur_69.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0082__aug1_vechur_70.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0083__aug1_vechur_71.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0084__aug2_vechur_72.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0085__aug1_vechur_73.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0086__aug1_vechur_74.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0087__aug1_vechur_75.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0088__aug1_vechur_76.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0089__aug2_vechur_77.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0090__aug1_vechur_78.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0091__aug1_vechur_79.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0092__aug2_vechur_80.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0093__aug1_vechur_81.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0094__aug1_vechur_82.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0095__aug2_vechur_83.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0096__aug2_vechur_84.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0097__aug1_vechur_85.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0098__aug1_vechur_86.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0099__aug1_vechur_87.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0100__aug1_vechur_88.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0101__aug1_vechur_89.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0102__aug1_vechur_90.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0103__aug1_vechur_91.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0104__aug1_vechur_92.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0105__aug1_vechur_93.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0106__aug1_vechur_94.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0107__aug1_vechur_95.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0108__aug1_vechur_96.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0109__aug1_vechur_97.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0110__aug2_vechur_98.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0111__aug1_vechur_99.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0112__aug1_vechur_100.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0113__aug1_vechur_101.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0114__aug1_vechur_102.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0115__aug1_vechur_103.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0116__aug1_vechur_104.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0117__aug1_vechur_105.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0118__aug1_vechur_106.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0119__aug1_vechur_107.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0120__aug1_vechur_108.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0121__aug1_vechur_109.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0122__aug1_vechur_110.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0123__aug1_vechur_111.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0124__aug1_vechur_112.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0125__aug1_vechur_113.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0126__aug1_vechur_114.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0127__aug1_vechur_115.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0128__aug1_vechur_116.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0129__aug1_vechur_117.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0130__aug1_vechur_118.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0131__aug1_vechur_119.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0132__aug1_vechur_120.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0133__aug1_vechur_121.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0134__aug1_vechur_122.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0135__aug1_vechur_123.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0136__aug1_vechur_124.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0137__aug1_vechur_125.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0138__aug1_vechur_126.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0139__aug1_vechur_127.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0140__aug1_vechur_128.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0141__aug1_vechur_129.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0142__aug1_vechur_130.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0143__aug1_vechur_131.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0144__aug1_vechur_132.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0145__aug1_vechur_133.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0146__aug1_vechur_134.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0147__aug1_vechur_135.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0148__aug1_vechur_136.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0149__aug1_vechur_137.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0150__aug1_vechur_138.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000001__aug2_vechur_1.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000004__aug2_vechur_3.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000006__aug2_vechur_4.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000007__aug2_vechur_5.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000011__aug2_vechur_6.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000012__aug3_vechur_7.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000021__aug2_vechur_8.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000027__aug2_vechur_9.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000031__aug2_vechur_10.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000033__aug2_vechur_11.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000035__aug2_vechur_12.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000036__aug2_vechur_13.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000039__aug1_vechur_269.JPG,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000040__aug2_vechur_15.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000046__aug2_vechur_16.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000047__aug1_vechur_270.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000060__aug2_vechur_21.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000063__aug2_vechur_22.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000067__aug2_vechur_24.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000068__aug2_vechur_25.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000087__aug2_vechur_27.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000090__aug2_vechur_28.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000092__aug2_vechur_29.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000093__aug3_vechur_30.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000098__aug2_vechur_32.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000121__aug2_vechur_36.JPG,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000122__aug2_vechur_37.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000124__aug2_vechur_38.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000133__aug2_vechur_40.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000141__aug2_vechur_42.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000142__aug3_vechur_43.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000143__aug2_vechur_44.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000149__aug2_vechur_45.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000158__aug2_vechur_46.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000163__aug2_vechur_48.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000168__aug2_vechur_50.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000169__aug2_vechur_51.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000171__aug2_vechur_52.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000176__aug2_vechur_53.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000183__aug1_vechur_271.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000196__aug2_vechur_57.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000199__aug2_vechur_58.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000229__aug2_vechur_60.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000235__aug1_vechur_272.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000243__aug2_vechur_64.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000245__aug2_vechur_65.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000250__aug1_vechur_273.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000257__aug3_vechur_68.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000265__aug2_vechur_69.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000289__aug2_vechur_71.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000292__aug3_vechur_72.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000300__aug2_vechur_73.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000301__aug2_vechur_74.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000307__aug2_vechur_75.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000310__aug2_vechur_76.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000321__aug3_vechur_77.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000325__aug2_vechur_78.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000354__aug3_vechur_80.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000368__aug2_vechur_81.jpeg,vechur,augmented
