path,breed,dataset_code,old_is_grayscale,new_is_grayscale,method,mean_channel_diff
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_207.jpg,tharparkar,DS02,False,True,channel_analysis,7.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_26.png,tharparkar,DS02,False,True,channel_analysis,6.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_41.jpg,tharparkar,DS02,False,True,channel_analysis,7.91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_42__aug1_tharparkar_150.jpg,tharparkar,DS02,False,True,channel_analysis,7.17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_46.png,tharparkar,DS02,False,True,channel_analysis,7.99
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_48.png,tharparkar,DS02,False,True,channel_analysis,6.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_5.png,tharparkar,DS02,False,True,channel_analysis,7.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_50.jpg,tharparkar,DS02,False,True,channel_analysis,6.72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_7.png,tharparkar,DS02,False,True,channel_analysis,6.48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_77.jpg,tharparkar,DS02,False,True,channel_analysis,3.74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_82.jpg,tharparkar,DS02,False,True,channel_analysis,3.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_9.jpg,tharparkar,DS02,False,True,channel_analysis,6.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_93.png,tharparkar,DS02,False,True,channel_analysis,5.4
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_102.jpg,tharparkar,DS03,False,True,channel_analysis,7.4
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_108.jpeg,tharparkar,DS03,False,True,channel_analysis,6.67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_110.jpg,tharparkar,DS03,False,True,channel_analysis,4.72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_118.png,tharparkar,DS03,False,True,channel_analysis,3.14
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_120.png,tharparkar,DS03,False,True,channel_analysis,3.49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_126.jpg,tharparkar,DS03,False,True,channel_analysis,4.5
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_132.jpg,tharparkar,DS03,False,True,channel_analysis,6.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_137.jpg,tharparkar,DS03,False,True,channel_analysis,4.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_138.jpg,tharparkar,DS03,False,True,channel_analysis,7.78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_139.jpg,tharparkar,DS03,False,True,channel_analysis,6.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_141.png,tharparkar,DS03,False,True,channel_analysis,6.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_142.png,tharparkar,DS03,False,True,channel_analysis,4.68
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_144.jpg,tharparkar,DS03,False,True,channel_analysis,5.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_145.png,tharparkar,DS03,False,True,channel_analysis,3.97
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_147.jpeg,tharparkar,DS03,False,True,channel_analysis,4.05
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_153.jpg,tharparkar,DS03,False,True,channel_analysis,3.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_156.jpg,tharparkar,DS03,False,True,channel_analysis,7.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_165.png,tharparkar,DS03,False,True,channel_analysis,2.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_166.png,tharparkar,DS03,False,True,channel_analysis,4.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_168.png,tharparkar,DS03,False,True,channel_analysis,5.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_172.png,tharparkar,DS03,False,True,channel_analysis,4.67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_174.png,tharparkar,DS03,False,True,channel_analysis,3.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_175.png,tharparkar,DS03,False,True,channel_analysis,3.13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_176.png,tharparkar,DS03,False,True,channel_analysis,3.78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_177.jpg,tharparkar,DS03,False,True,channel_analysis,3.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_179.png,tharparkar,DS03,False,True,channel_analysis,7.13
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_182.jpg,tharparkar,DS03,False,True,channel_analysis,5.94
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_188.png,tharparkar,DS03,False,True,channel_analysis,6.46
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_19.png,tharparkar,DS03,False,True,channel_analysis,3.04
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_203.jpeg,tharparkar,DS03,False,True,channel_analysis,6.71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_207.jpg,tharparkar,DS03,False,True,channel_analysis,5.74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_209.jpg,tharparkar,DS03,False,True,channel_analysis,7.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_26.png,tharparkar,DS03,False,True,channel_analysis,3.49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_28.png,tharparkar,DS03,False,True,channel_analysis,4.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_29.jpg,tharparkar,DS03,False,True,channel_analysis,7.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_32.png,tharparkar,DS03,False,True,channel_analysis,5.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_35.jpg,tharparkar,DS03,False,True,channel_analysis,7.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_37.png,tharparkar,DS03,False,True,channel_analysis,7.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_41.jpg,tharparkar,DS03,False,True,channel_analysis,6.29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_42__aug1_tharparkar_345.jpg,tharparkar,DS03,False,True,channel_analysis,6.86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_45.jpg,tharparkar,DS03,False,True,channel_analysis,7.52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_46.png,tharparkar,DS03,False,True,channel_analysis,4.49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_48.png,tharparkar,DS03,False,True,channel_analysis,3.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_5.png,tharparkar,DS03,False,True,channel_analysis,4.11
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_50__aug1_tharparkar_158.jpg,tharparkar,DS03,False,True,channel_analysis,7.6
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_53.jpg,tharparkar,DS03,False,True,channel_analysis,5.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_54.jpg,tharparkar,DS03,False,True,channel_analysis,6.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_61.png,tharparkar,DS03,False,True,channel_analysis,5.01
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_62.jpeg,tharparkar,DS03,False,True,channel_analysis,5.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_65.jpg,tharparkar,DS03,False,True,channel_analysis,3.14
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_69.jpg,tharparkar,DS03,False,True,channel_analysis,5.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_7.png,tharparkar,DS03,False,True,channel_analysis,3.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_72.jpg,tharparkar,DS03,False,True,channel_analysis,1.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_74.png,tharparkar,DS03,False,True,channel_analysis,5.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_77.jpg,tharparkar,DS03,False,True,channel_analysis,2.79
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_82__aug1_tharparkar_192.jpg,tharparkar,DS03,False,True,channel_analysis,3.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_83.jpeg,tharparkar,DS03,False,True,channel_analysis,6.16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_93.png,tharparkar,DS03,False,True,channel_analysis,3.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_9__aug1_tharparkar_200.jpg,tharparkar,DS03,False,True,channel_analysis,7.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0022__aug1_tharparkar_218.jpg,tharparkar,DS04,False,True,channel_analysis,7.58
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0027__aug1_tharparkar_13.jpg,tharparkar,DS04,False,True,channel_analysis,7.95
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0035__aug1_tharparkar_21.png,tharparkar,DS04,False,True,channel_analysis,3.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0038.png,tharparkar,DS04,False,True,channel_analysis,7.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0044__aug1_tharparkar_29.jpg,tharparkar,DS04,False,True,channel_analysis,7.43
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0056__aug1_tharparkar_41.jpg,tharparkar,DS04,False,True,channel_analysis,7.66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0064__aug1_tharparkar_49.jpg,tharparkar,DS04,False,True,channel_analysis,7.67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0065.png,tharparkar,DS04,False,True,channel_analysis,7.08
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0067__aug1_tharparkar_51.jpeg,tharparkar,DS04,False,True,channel_analysis,7.78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0074__aug1_tharparkar_58.jpg,tharparkar,DS04,False,True,channel_analysis,6.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0087__aug1_tharparkar_71.png,tharparkar,DS04,False,True,channel_analysis,4.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0097__aug1_tharparkar_80.png,tharparkar,DS04,False,True,channel_analysis,5.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0098__aug1_tharparkar_81.png,tharparkar,DS04,False,True,channel_analysis,5.12
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0099__aug1_tharparkar_82.png,tharparkar,DS04,False,True,channel_analysis,7.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0100__aug1_tharparkar_83.jpg,tharparkar,DS04,False,True,channel_analysis,5.84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0114__aug1_tharparkar_97.png,tharparkar,DS04,False,True,channel_analysis,4.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0150__aug1_tharparkar_133.png,tharparkar,DS04,False,True,channel_analysis,6.03
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0167__aug2_tharparkar_150.jpg,tharparkar,DS04,False,True,channel_analysis,7.26
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0168__aug3_tharparkar_150.jpg,tharparkar,DS04,False,True,channel_analysis,7.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0172__aug1_tharparkar_153.png,tharparkar,DS04,False,True,channel_analysis,7.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0174__aug1_tharparkar_155.png,tharparkar,DS04,False,True,channel_analysis,6.71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0176__aug1_tharparkar_157.png,tharparkar,DS04,False,True,channel_analysis,7.96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0193.jpg,tharparkar,DS04,False,True,channel_analysis,4.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0198__aug1_tharparkar_178.png,tharparkar,DS04,False,True,channel_analysis,7.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0201.jpg,tharparkar,DS04,False,True,channel_analysis,2.34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0206__aug1_tharparkar_186.jpg,tharparkar,DS04,False,True,channel_analysis,4.96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0212__aug2_tharparkar_192.jpg,tharparkar,DS04,False,True,channel_analysis,3.4
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0220__aug2_tharparkar_200.jpg,tharparkar,DS04,False,True,channel_analysis,6.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0224__aug1_tharparkar_204.png,tharparkar,DS04,False,True,channel_analysis,5.38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__1-1-_rot15_b0_8_jpg.rf.52a8c345e8933f64cd802cdb640800e5.jpg,tharparkar,DS05,False,True,channel_analysis,6.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__1-1-_rot30_b0_8_jpg.rf.835b960413b17097e35fcba13b403e3a.jpg,tharparkar,DS05,False,True,channel_analysis,5.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__16732405203091_rot15_b0_8_png.rf.ecf626b6bfe64880dfd04d8591ffb66b.jpg,tharparkar,DS05,False,True,channel_analysis,4.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__16732405203091_rot15_b1_0_png.rf.0faf31cab73fc182da7b2b2acb14654d__aug1_tharparkar_415.jpg,tharparkar,DS05,False,True,channel_analysis,7.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__16732405203091_rot30_b0_8_png.rf.247763ec3e88e5bfe6df5c9fb2d46d1c.jpg,tharparkar,DS05,False,True,channel_analysis,3.86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__16732405203091_rot30_b1_0_png.rf.f14097f64cbf776de8595aad4b6e4753__aug1_tharparkar_416.jpg,tharparkar,DS05,False,True,channel_analysis,5.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__1_rot30_b0_8_jpg.rf.5a5fc913b0430616191a28508fd1cc77.jpg,tharparkar,DS05,False,True,channel_analysis,6.49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__360_F_156118328_C2nfBnzEeCDAiwpPs6SQAkP6GSDtmsXo_rot30_b0_8_jpg.rf.318cde182279a5dd0e7941732a65105f.jpg,tharparkar,DS05,False,True,channel_analysis,7.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_jpeg.rf.c2489c188c5917f828398f0238c73697.jpg,tharparkar,DS05,False,True,channel_analysis,7.66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot0_b0_8_jpeg.rf.c8d4d8cc2789199de566d048e0a6b69d__aug3_tharparkar_161.jpg,tharparkar,DS05,False,True,channel_analysis,7.16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot0_b1_0_jpeg.rf.9db14bb029110582a1c21a3f9b6f6b3c__aug4_tharparkar_161.jpg,tharparkar,DS05,False,True,channel_analysis,7.38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot15_b0_8_jpeg.rf.b4dc6acb4bf1259d4a1cbb07a21632f5.jpg,tharparkar,DS05,False,True,channel_analysis,4.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot15_b1_0_jpeg.rf.97930954c087c749add028a2d2174fb3__aug1_tharparkar_436.jpg,tharparkar,DS05,False,True,channel_analysis,5.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot30_b0_8_jpeg.rf.fa0791eeab3bd159f5c44de4d02c12f2.jpg,tharparkar,DS05,False,True,channel_analysis,3.18
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-1-_rot30_b1_0_jpeg.rf.fdabb8813baba03da1590ab7619b7102__aug1_tharparkar_437.jpg,tharparkar,DS05,False,True,channel_analysis,4.82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-2-_rot0_b1_0_jpeg.rf.8b9d3c4cbb0c56297324ea0c44ab99f0__aug4_tharparkar_28.jpg,tharparkar,DS05,False,True,channel_analysis,5.45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-2-_rot15_b0_8_jpeg.rf.db820c9157ee10978d4aa6afcc361918.jpg,tharparkar,DS05,False,True,channel_analysis,5.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-2-_rot15_b1_0_jpeg.rf.ca2c7982106a8960016b00f39e9636e2__aug1_tharparkar_438.jpg,tharparkar,DS05,False,True,channel_analysis,7.2
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-2-_rot30_b0_8_jpeg.rf.6732c5ead253162debef03d7bdca59c4.jpg,tharparkar,DS05,False,True,channel_analysis,4.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__download-2-_rot30_b1_0_jpeg.rf.2b61069d243d487f3dfdc0c574026c76__aug1_tharparkar_439.jpg,tharparkar,DS05,False,True,channel_analysis,3.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__fighting-bulls-wallpaper-2560x1600_7_rot30_b0_8_jpg.rf.f8cd6a577387a6d6a90789cf948aa67c.jpg,tharparkar,DS05,False,True,channel_analysis,6.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__hqdefault_rot15_b0_8_jpg.rf.0f60a25c643fd2c7e1326f6f393a78c1.jpg,tharparkar,DS05,False,True,channel_analysis,7.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__hqdefault_rot30_b0_8_jpg.rf.457f85dc1b617c46de8c77773f050b3d.jpg,tharparkar,DS05,False,True,channel_analysis,5.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-1-_rot15_b0_8_jpeg.rf.2eee314c32906a69e778d17d1c816c6d.jpg,tharparkar,DS05,False,True,channel_analysis,7.95
