path,breed,dataset_code,source_type,role,width,height,format,mode,is_grayscale,aspect_ratio,resolution_category,file_size_bytes,status,grayscale_detection_method
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_101__aug3_tharparkar_4.jpg,tharparkar,DS06,synthetic_augmented,augmented,300,302,JPEG,RGB,False,0.993,medium,45615,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_104__aug2_tharparkar_7.jpg,tharparkar,DS06,synthetic_augmented,augmented,509,346,JPEG,RGB,False,1.471,medium,71300,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_105__aug2_tharparkar_8.jpg,tharparkar,DS06,synthetic_augmented,augmented,471,268,JPEG,RGB,False,1.757,medium,55551,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_106__aug2_tharparkar_218.jpg,tharparkar,DS06,synthetic_augmented,augmented,512,512,JPEG,RGB,False,1.0,large,70306,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_107__aug2_tharparkar_9.jpg,tharparkar,DS06,synthetic_augmented,augmented,638,479,JPEG,RGB,False,1.332,medium,97313,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_110__aug2_tharparkar_13.jpg,tharparkar,DS06,synthetic_augmented,augmented,711,391,JPEG,RGB,False,1.818,medium,74908,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_112__aug2_tharparkar_15.jpg,tharparkar,DS06,synthetic_augmented,augmented,741,544,JPEG,RGB,False,1.362,large,125778,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_113__aug2_tharparkar_16.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,32691,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_114__aug2_tharparkar_17.jpg,tharparkar,DS06,synthetic_augmented,augmented,211,147,JPEG,RGB,False,1.435,small,15705,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_115__aug2_tharparkar_18.jpg,tharparkar,DS06,synthetic_augmented,augmented,600,493,JPEG,RGB,False,1.217,medium,141555,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_117__aug2_tharparkar_20.jpg,tharparkar,DS06,synthetic_augmented,augmented,480,360,JPEG,RGB,False,1.333,medium,65180,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_118__aug2_tharparkar_21.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1255659,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_119__aug2_tharparkar_22.jpg,tharparkar,DS06,synthetic_augmented,augmented,1246,492,JPEG,RGB,False,2.533,medium,147325,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_11__aug3_tharparkar_12.jpg,tharparkar,DS06,synthetic_augmented,augmented,450,450,JPEG,RGB,False,1.0,medium,77079,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_120__aug1_tharparkar_400.png,tharparkar,DS06,synthetic_augmented,augmented,868,438,PNG,RGB,True,1.982,medium,431540,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_121__aug3_tharparkar_24.jpg,tharparkar,DS06,synthetic_augmented,augmented,500,500,JPEG,RGB,False,1.0,large,51019,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_122__aug2_tharparkar_25.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,31044,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_123__aug2_tharparkar_26.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,34053,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_124__aug2_tharparkar_27.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,29556,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_127__aug2_tharparkar_30.jpg,tharparkar,DS06,synthetic_augmented,augmented,480,360,JPEG,RGB,False,1.333,medium,66979,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_129__aug2_tharparkar_32.jpg,tharparkar,DS06,synthetic_augmented,augmented,480,360,JPEG,RGB,False,1.333,medium,63734,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_12__aug2_tharparkar_23.jpg,tharparkar,DS06,synthetic_augmented,augmented,500,375,JPEG,RGB,False,1.333,medium,80941,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_131__aug2_tharparkar_35.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,31522,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_134__aug2_tharparkar_38.jpg,tharparkar,DS06,synthetic_augmented,augmented,512,383,JPEG,RGB,False,1.337,medium,72094,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_138__aug2_tharparkar_42.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,29676,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_139__aug2_tharparkar_43.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,22952,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_142__aug2_tharparkar_47.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1430538,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_143__aug2_tharparkar_48.jpg,tharparkar,DS06,synthetic_augmented,augmented,360,270,JPEG,RGB,False,1.333,medium,45007,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_144__aug2_tharparkar_49.jpg,tharparkar,DS06,synthetic_augmented,augmented,640,480,JPEG,RGB,True,1.333,medium,84299,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_145__aug1_tharparkar_401.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1689824,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_146__aug2_tharparkar_50.jpg,tharparkar,DS06,synthetic_augmented,augmented,480,360,JPEG,RGB,False,1.333,medium,81822,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_149__aug2_tharparkar_53.png,tharparkar,DS06,synthetic_augmented,augmented,1675,902,PNG,RGB,False,1.857,large,1194091,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_14__aug2_tharparkar_44.jpeg,tharparkar,DS06,synthetic_augmented,augmented,360,235,JPEG,RGB,False,1.532,medium,39847,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_152__aug2_tharparkar_57.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1966914,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_153__aug2_tharparkar_58.jpg,tharparkar,DS06,synthetic_augmented,augmented,450,324,JPEG,RGB,True,1.389,medium,38220,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_154__aug2_tharparkar_59.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1897330,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_156__aug2_tharparkar_61.jpg,tharparkar,DS06,synthetic_augmented,augmented,800,450,JPEG,RGB,False,1.778,medium,108910,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_157__aug2_tharparkar_62.png,tharparkar,DS06,synthetic_augmented,augmented,1384,696,PNG,RGB,False,1.989,large,748611,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_158__aug2_tharparkar_63.png,tharparkar,DS06,synthetic_augmented,augmented,727,1079,PNG,RGB,False,0.674,large,523523,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_15__aug2_tharparkar_54.jpg,tharparkar,DS06,synthetic_augmented,augmented,970,450,JPEG,RGB,False,2.156,medium,92779,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_160__aug2_tharparkar_66.jpg,tharparkar,DS06,synthetic_augmented,augmented,748,432,JPEG,RGB,False,1.731,medium,115106,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_161__aug2_tharparkar_67.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1425907,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_162__aug2_tharparkar_68.png,tharparkar,DS06,synthetic_augmented,augmented,552,1080,PNG,RGB,False,0.511,large,530860,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_165__aug2_tharparkar_71.png,tharparkar,DS06,synthetic_augmented,augmented,1920,889,PNG,RGB,True,2.16,large,1124595,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_166__aug2_tharparkar_72.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1365209,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_167__aug2_tharparkar_73.jpg,tharparkar,DS06,synthetic_augmented,augmented,450,300,JPEG,RGB,False,1.5,medium,57350,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_168__aug2_tharparkar_74.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1428226,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_169__aug2_tharparkar_75.png,tharparkar,DS06,synthetic_augmented,augmented,1327,934,PNG,RGB,False,1.421,large,1081291,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_16__aug3_tharparkar_65.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,21731,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_170__aug2_tharparkar_77.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1674640,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_171__aug2_tharparkar_78.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1644951,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_172__aug1_tharparkar_402.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1800223,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_173__aug2_tharparkar_79.jpg,tharparkar,DS06,synthetic_augmented,augmented,800,530,JPEG,RGB,False,1.509,large,115720,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_174__aug2_tharparkar_80.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1040806,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_176__aug2_tharparkar_82.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1344791,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_177__aug2_tharparkar_83.jpg,tharparkar,DS06,synthetic_augmented,augmented,1280,720,JPEG,RGB,True,1.778,large,235036,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_178__aug2_tharparkar_84.jpg,tharparkar,DS06,synthetic_augmented,augmented,821,496,JPEG,RGB,False,1.655,medium,231403,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_17__aug2_tharparkar_76.jpg,tharparkar,DS06,synthetic_augmented,augmented,1057,717,JPEG,RGB,False,1.474,large,279407,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_181__aug2_tharparkar_88.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1579454,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_183__aug2_tharparkar_90.png,tharparkar,DS06,synthetic_augmented,augmented,1118,822,PNG,RGB,False,1.36,large,715795,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_184__aug2_tharparkar_91.jpg,tharparkar,DS06,synthetic_augmented,augmented,500,375,JPEG,RGB,False,1.333,medium,76554,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_185__aug2_tharparkar_92.jpg,tharparkar,DS06,synthetic_augmented,augmented,320,180,JPEG,RGB,False,1.778,small,30320,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_187__aug2_tharparkar_94.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1103460,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_188__aug2_tharparkar_95.png,tharparkar,DS06,synthetic_augmented,augmented,1430,915,PNG,RGB,False,1.563,large,1175325,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_189__aug2_tharparkar_96.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1109994,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_18__aug3_tharparkar_86.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,16213,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_190__aug2_tharparkar_98.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1118853,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_191__aug2_tharparkar_99.jpg,tharparkar,DS06,synthetic_augmented,augmented,300,225,JPEG,RGB,False,1.333,medium,28332,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_193__aug3_tharparkar_101.jpg,tharparkar,DS06,synthetic_augmented,augmented,350,350,JPEG,RGB,False,1.0,medium,44609,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_196__aug3_tharparkar_104.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,14522,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_197__aug2_tharparkar_105.png,tharparkar,DS06,synthetic_augmented,augmented,800,515,PNG,RGB,False,1.553,large,483427,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_198__aug3_tharparkar_106.jpg,tharparkar,DS06,synthetic_augmented,augmented,500,500,JPEG,RGB,False,1.0,large,77640,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_199__aug3_tharparkar_107.png,tharparkar,DS06,synthetic_augmented,augmented,320,320,PNG,RGB,False,1.0,medium,91252,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_19__aug2_tharparkar_97.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,True,1.778,large,1061274,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_1__aug4_tharparkar_1.JPG,tharparkar,DS06,synthetic_augmented,augmented,220,175,JPEG,RGB,False,1.257,small,23689,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_200__aug4_tharparkar_110.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,19330,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_201__aug2_tharparkar_111.png,tharparkar,DS06,synthetic_augmented,augmented,510,340,PNG,RGB,False,1.5,medium,155729,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_202__aug2_tharparkar_112.jpg,tharparkar,DS06,synthetic_augmented,augmented,600,800,JPEG,RGB,False,0.75,large,154300,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_203__aug2_tharparkar_113.jpeg,tharparkar,DS06,synthetic_augmented,augmented,800,446,JPEG,RGB,False,1.794,medium,105403,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_204__aug2_tharparkar_114.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1138861,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_205__aug2_tharparkar_115.jpg,tharparkar,DS06,synthetic_augmented,augmented,1280,720,JPEG,RGB,False,1.778,large,324933,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_206__aug2_tharparkar_116.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,2066168,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_207__aug2_tharparkar_117.jpg,tharparkar,DS06,synthetic_augmented,augmented,500,375,JPEG,RGB,True,1.333,medium,77179,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_208__aug3_tharparkar_118.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,18957,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_211__aug2_tharparkar_122.jpg,tharparkar,DS06,synthetic_augmented,augmented,250,200,JPEG,RGB,False,1.25,medium,29352,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_212__aug2_tharparkar_123.jpg,tharparkar,DS06,synthetic_augmented,augmented,960,720,JPEG,RGB,False,1.333,large,226997,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_213__aug2_tharparkar_124.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1314040,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_215__aug4_tharparkar_126.jpg,tharparkar,DS06,synthetic_augmented,augmented,300,300,JPEG,RGB,False,1.0,medium,41475,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_216__aug5_tharparkar_127.jpg,tharparkar,DS06,synthetic_augmented,augmented,1280,720,JPEG,RGB,False,1.778,large,255836,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_23__aug2_tharparkar_130.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,150,JPEG,RGB,False,1.333,small,15229,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_24__aug2_tharparkar_131.png,tharparkar,DS06,synthetic_augmented,augmented,1920,1080,PNG,RGB,False,1.778,large,1013734,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_25__aug4_tharparkar_132.jpg,tharparkar,DS06,synthetic_augmented,augmented,200,200,JPEG,RGB,False,1.0,medium,15618,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_26__aug2_tharparkar_133.png,tharparkar,DS06,synthetic_augmented,augmented,1632,919,PNG,RGB,True,1.776,large,845352,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_27__aug2_tharparkar_134.jpg,tharparkar,DS06,synthetic_augmented,augmented,870,400,JPEG,RGB,False,2.175,medium,157378,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_28__aug2_tharparkar_135.png,tharparkar,DS06,synthetic_augmented,augmented,693,321,PNG,RGB,False,2.159,medium,125719,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_29__aug2_tharparkar_136.jpg,tharparkar,DS06,synthetic_augmented,augmented,344,226,JPEG,RGB,False,1.522,medium,30787,ok,not_grayscale
