breed,dataset_code,dataset_full_name,original_path,cluster_id,duplicate_type,role,new_path
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_76.jpg,nili-ravi_216,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_76.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_071.jpg,nili-ravi_216,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_071__aug1_nili-ravi_216.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_77.jpg,nili-ravi_217,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_77.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_072.jpg,nili-ravi_217,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_072__aug1_nili-ravi_217.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_78.jpg,nili-ravi_218,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_78.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_073.jpg,nili-ravi_218,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_073__aug1_nili-ravi_218.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_79.jpg,nili-ravi_219,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_79.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0085.jpg,nili-ravi_220,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0085.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_8.jpg,nili-ravi_220,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_8__aug1_nili-ravi_220.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_8.jpg,nili-ravi_220,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_8__aug2_nili-ravi_220.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_8.jpg,nili-ravi_220,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_8__aug3_nili-ravi_220.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_075.jpg,nili-ravi_220,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_075__aug4_nili-ravi_220.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_80.jpg,nili-ravi_221,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_80.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_076.jpg,nili-ravi_221,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_076__aug1_nili-ravi_221.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_81.jpg,nili-ravi_222,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_81.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_077.jpg,nili-ravi_222,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_077__aug1_nili-ravi_222.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_82.jpg,nili-ravi_223,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_82.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_83.jpg,nili-ravi_224,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_83.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_079.jpg,nili-ravi_224,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_079__aug1_nili-ravi_224.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_84.jpg,nili-ravi_225,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_84.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_080.jpg,nili-ravi_225,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_080__aug1_nili-ravi_225.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_85.jpg,nili-ravi_226,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_85.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_081.jpg,nili-ravi_226,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_081__aug1_nili-ravi_226.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_86.jpeg,nili-ravi_227,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_86.jpeg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_87.jpg,nili-ravi_228,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_87.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_89.jpg,nili-ravi_229,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_89.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_084.jpg,nili-ravi_229,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_084__aug1_nili-ravi_229.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_9.jpg,nili-ravi_230,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_9.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_085.jpg,nili-ravi_230,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_085__aug1_nili-ravi_230.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_90.jpg,nili-ravi_231,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_90.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_91.jpg,nili-ravi_232,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_91.jpg
nili-ravi,DS11,Indian-Cattle-&-Buffalo-Breeds-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_087.jpg,nili-ravi_232,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_087__aug1_nili-ravi_232.jpg
nili-ravi,DS03,BovCap-5K-Annotated-Bovine-Image-Caption-Dataset,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_92.jpg,nili-ravi_233,unique,kept_unique,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_92.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0046.jpg,nili-ravi_234,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0046.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0001.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0001__aug1_nili-ravi_234.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0003.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0003__aug2_nili-ravi_234.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0005.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0005__aug3_nili-ravi_234.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0007.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0007__aug4_nili-ravi_234.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0009.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0009__aug5_nili-ravi_234.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_43.jpg,nili-ravi_234,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_43__aug6_nili-ravi_234.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0002.jpg,nili-ravi_235,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0002.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0004.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0004__aug1_nili-ravi_235.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0006.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0006__aug2_nili-ravi_235.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0008.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0008__aug3_nili-ravi_235.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0010.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0010__aug4_nili-ravi_235.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0040.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0040__aug5_nili-ravi_235.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0065.jpg,nili-ravi_235,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0065__aug6_nili-ravi_235.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_38.jpg,nili-ravi_235,tight,dropped,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\duplicates_dropped\nili-ravi\DS06__Nili_Ravi_38.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_38.jpg,nili-ravi_235,tight,dropped,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\duplicates_dropped\nili-ravi\DS10__Nili_Ravi_38.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_61.jpg,nili-ravi_235,tight,dropped,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\duplicates_dropped\nili-ravi\DS10__Nili_Ravi_61.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0011.jpg,nili-ravi_236,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0011.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_1.jpg,nili-ravi_236,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_1__aug1_nili-ravi_236.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_1.jpg,nili-ravi_236,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_1__aug2_nili-ravi_236.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0012.jpg,nili-ravi_237,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0012.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_10.jpg,nili-ravi_237,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_10__aug1_nili-ravi_237.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_10.jpg,nili-ravi_237,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_10__aug2_nili-ravi_237.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0013.jpg,nili-ravi_238,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0013.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_11.jpg,nili-ravi_238,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_11__aug1_nili-ravi_238.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_11.jpg,nili-ravi_238,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_11__aug2_nili-ravi_238.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0014.jpg,nili-ravi_239,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0014.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_12.jpg,nili-ravi_239,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_12__aug1_nili-ravi_239.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0016.jpg,nili-ravi_240,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0016.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_14.jpg,nili-ravi_240,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_14__aug1_nili-ravi_240.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0017.jpg,nili-ravi_241,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0017.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_15.jpg,nili-ravi_241,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_15__aug1_nili-ravi_241.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0018.jpg,nili-ravi_242,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0018.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_16.jpg,nili-ravi_242,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_16__aug1_nili-ravi_242.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_16.jpg,nili-ravi_242,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_16__aug2_nili-ravi_242.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0019.jpg,nili-ravi_243,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0019.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_17.jpg,nili-ravi_243,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_17__aug1_nili-ravi_243.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_17.jpg,nili-ravi_243,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_17__aug2_nili-ravi_243.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0020.jpg,nili-ravi_244,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0020.jpg
nili-ravi,DS10,Indian-Bovine-breeds,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_18.jpg,nili-ravi_244,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_18__aug1_nili-ravi_244.jpg
nili-ravi,DS04,Breed-cattle-buffalo,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0021.jpg,nili-ravi_245,tight,kept_canonical,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0021.jpg
nili-ravi,DS06,CATTLE-BREED-RECOGNITION,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_19.jpg,nili-ravi_245,tight,kept_augmented_source,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_19__aug1_nili-ravi_245.jpg
