hash,path,breed
ba9d90b2f8dc0a6a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_259x194_34.jpg,surti
ee5990a669d91636,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Pure_Murrah_Buffalo_at_Best_Price_in_.jpg,murrah
ee5990a669d91636,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Baffalo_Supplier_at_Best_Price_.jpg,surti
e802d73d83c8fc33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Pure_Murrah_Buffalo_Supplier_in_Karnal.jpg,murrah
e802d73d83c8fc33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_225x225_1 (3).jpg,surti
ac62d3963dcbc838,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Sahiwal_Cattle_Holstein_Friesian_Cattle_.jpg,murrah
ac62d3963dcbc838,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS02__Sahiwal_304.jpg,sahiwal
ac62d3963dcbc838,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS04__sahiwal_0239.jpg,sahiwal
ac62d3963dcbc838,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS06__Sahiwal_304.jpg,sahiwal
ac62d3963dcbc838,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS10__Sahiwal_304.jpg,sahiwal
d7cab40f949b91a4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Top_Murrah_Buffalo_Farming_in_Bhilai_.jpg,murrah
d7cab40f949b91a4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Top_Murrah_Buffalo_Farming_in_Bhilai_.jpg,surti
bf8f40707a67198c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_1.JPG,murrah
bf8f40707a67198c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_2.JPG,murrah
bf8f40707a67198c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_81.jpg,nagpuri
bf8f40707a67198c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_31.jpg,toda
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_148.jpg,murrah
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0061.jpg,murrah
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_148.jpg,murrah
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_148.jpg,murrah
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_051.jpg,murrah
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_195.jpg,nagpuri
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0110.jpg,nagpuri
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_195.jpg,nagpuri
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_195.jpg,nagpuri
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_100.jpg,nagpuri
b6d2c885dd69b03c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_225x225_29.jpg,surti
e1a11d4e6e593333,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_162.jpg,murrah
e1a11d4e6e593333,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_11.jpg,surti
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_172.jpg,murrah
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0087.jpg,murrah
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_172.jpg,murrah
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_172.jpg,murrah
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Milking_Murrah_Buffalo_Female_750kg_.jpg,surti
aafbd614a1e9aa28,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Visually_searched_image.jpg,surti
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0013.png,murrah
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_100.png,murrah
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_100.png,murrah
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_295x171_2.jpg,nagpuri
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pandharpuri\DS01__Murrah_Dairy_Knowledge_Portal.jpg,pandharpuri
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_295x171_1.jpg,surti
d658c8a73565cd64,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Dairy_Knowledge_Portal.jpg,surti
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0076.jpg,murrah
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_162.jpg,murrah
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_162.jpg,murrah
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0013.jpg,surti
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_11.jpg,surti
e1b195aeccc4c9cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_11.jpg,surti
a97e82e0a81e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0104.jpeg,murrah
a97e82e0a81e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_24.jpeg,murrah
a97e82e0a81e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_24.jpeg,murrah
a97e82e0a81e5e57,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_278x181_14.jpg,nili-ravi
efca82359d02d2f4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0107.jpg,murrah
efca82359d02d2f4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_27.jpg,murrah
efca82359d02d2f4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_27.jpg,murrah
efca82359d02d2f4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Water_Buffalo.jpg,surti
a1099867e893d767,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-3-_jpg.rf.762dcfc6d044f770497dc07ed156fc7d.jpg,murrah
a1099867e893d767,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-3-_rot0_b0_8_jpg.rf.eaf75c6c8bd0480b580a44f824b276a8.jpg,murrah
a1099867e893d767,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-3-_rot0_b1_0_jpg.rf.0b7be1484486bfdb5fb9d13c3042ef35.jpg,murrah
a1099867e893d767,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili_Ravi_Buffalo_Images_Browse_13_ (2).jpg,nili-ravi
bf8fc070fa47098c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_001.jpg,murrah
bf8fc070fa47098c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_089.jpg,murrah
bf8fc070fa47098c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_169.jpg,nagpuri
bf8fc070fa47098c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_050.jpg,toda
a80090c5ff3b1e7e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_065.jpg,murrah
a80090c5ff3b1e7e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_28.jpg,nagpuri
a80090c5ff3b1e7e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_113.jpg,nagpuri
a3d8f8beb480d3c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_117.jpg,murrah
a3d8f8beb480d3c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_225x225_3.jpg,surti
8e4af1709e95e526,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_201x251_51.jpg,nagori
8e4af1709e95e526,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_201x251_52.jpg,nari
8cd27bbd9f924068,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_252x200_25.jpg,nagori
8cd27bbd9f924068,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_252x200_24.jpg,shweta-kapila
9496e2e8dad39487,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_259x194_29 (2).jpg,nagori
9496e2e8dad39487,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_259x194_29 (3).jpg,shweta-kapila
9a91632e3d3938b5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS02__image_299x168_46.jpg,nagori
9a91632e3d3938b5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_299x168_40.jpg,shweta-kapila
9a91632e3d3938b5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\shweta-kapila\DS02__image_299x168_57.jpg,shweta-kapila
87d27a6f4591343c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS03__00000079.jpg,nagori
87d27a6f4591343c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS03__Ongole_72.jpg,ongole
8b99784e4c459dab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0044.jpg,nagori
8b99784e4c459dab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000146.jpg,nagori
8b99784e4c459dab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000146.jpg,nagori
8b99784e4c459dab,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_194x259_55.jpg,nari
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0051.jpg,nagori
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000191.jpg,nagori
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS04__punganur_0001.jpg,punganur
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS04__punganur_0003.jpg,punganur
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS04__punganur_0005.jpg,punganur
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS04__punganur_0007.jpg,punganur
8603293ecbc3ba9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\punganur\DS04__punganur_0009.jpg,punganur
87d2fa6ec591b424,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_019.jpg,nagori
87d2fa6ec591b424,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS11__Ongole_162.jpg,ongole
aa608eb0e777d921,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_225x225_62.jpg,nagpuri
aa608eb0e777d921,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_225x225_40.jpg,toda
be2481973a692d37,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_259x194_8 (2).jpg,nagpuri
be2481973a692d37,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0052.jpg,toda
be2481973a692d37,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_24.jpg,toda
be2481973a692d37,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_24.jpg,toda
e23c9dcbc2e1b06a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_277x182_3.jpg,nagpuri
e23c9dcbc2e1b06a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_277x182_1.jpg,surti
a3b09c8765e333e4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS01__image_300x168_11.jpg,nagpuri
a3b09c8765e333e4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pandharpuri\DS01__SAG_Buffalo_PANDHARPURI_.jpg,pandharpuri
b42c4bd25945b6bc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_118.jpg,nagpuri
b42c4bd25945b6bc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS03__Sahiwal_258.jpg,sahiwal
b42c4bd25945b6bc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000300.jpg,vechur
eb3c14c363389a1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_124.jpg,nagpuri
eb3c14c363389a1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_10.jpg,surti
eb3c14c363389a1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_26.jpg,surti
eb3c14c363389a1f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_29.jpg,surti
db9c2443532ba8fc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_136.jpg,nagpuri
db9c2443532ba8fc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_123.jpg,toda
e34814f63d8dc363,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_161.jpg,nagpuri
e34814f63d8dc363,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_43.jpg,surti
8f6e7090370d6976,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_163.jpg,nagpuri
8f6e7090370d6976,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_3.jpg,surti
fa3c85c360ef3898,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_164.png,nagpuri
fa3c85c360ef3898,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS03__Red_Dane_87.jpg,red-dane
d5767acd4d94104d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_177.jpg,nagpuri
d5767acd4d94104d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_108.jpg,toda
f4010bff70498f35,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_187.jpg,nagpuri
f4010bff70498f35,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS03__Surti_61.jpg,surti
fb058572ccded8a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_192.jpg,nagpuri
fb058572ccded8a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0107.jpg,nagpuri
fb058572ccded8a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_192.jpg,nagpuri
fb058572ccded8a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_097.jpg,nagpuri
fb058572ccded8a0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_225x225_8.jpg,surti
aeec51130d2d66f2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_49.jpg,nagpuri
aeec51130d2d66f2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_16.jpg,pulikulam
aa0655f93994d29b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_51.jpg,nagpuri
aa0655f93994d29b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_48.jpg,toda
ea5c15e62b199647,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_54.png,nagpuri
ea5c15e62b199647,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_14.jpg,toda
fa7e0583606c1f1e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_8.jpg,nagpuri
fa7e0583606c1f1e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_65.jpg,nili-ravi
e19d06613e6629de,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_97.jpg,nagpuri
e19d06613e6629de,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_10.jpg,toda
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0030.jpg,nagpuri
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_118.jpg,nagpuri
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS02__Sahiwal_258.jpg,sahiwal
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS04__sahiwal_0187.jpg,sahiwal
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS06__Sahiwal_258.jpg,sahiwal
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS10__Sahiwal_258.jpg,sahiwal
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000300.jpg,vechur
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0085.jpg,vechur
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000300.jpg,vechur
b43dc6ba8f52a1a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000300.jpg,vechur
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0037.jpg,nagpuri
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_124.jpg,nagpuri
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_124.jpg,nagpuri
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0012.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0029.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0032.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_10.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_26.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_29.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_10.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_26.jpg,surti
eb3c9cc765c09269,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_29.jpg,surti
db9cacd4c51d5a48,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0049.jpg,nagpuri
db9cacd4c51d5a48,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_136.jpg,nagpuri
db9cacd4c51d5a48,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0038.jpg,toda
db9cacd4c51d5a48,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_123.jpg,toda
db9cacd4c51d5a48,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_123.jpg,toda
e34956629cf4e68c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0075.jpg,nagpuri
e34956629cf4e68c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_161.jpg,nagpuri
e34956629cf4e68c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0046.jpg,surti
e34956629cf4e68c,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_43.jpg,surti
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0091.jpg,nagpuri
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_177.jpg,nagpuri
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_177.jpg,nagpuri
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0021.jpg,toda
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_108.jpg,toda
d576726d6d9018cc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_108.jpg,toda
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0098.jpg,nagpuri
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_183.jpg,nagpuri
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_183.jpg,nagpuri
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0049.jpg,toda
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_21.jpg,toda
cc35a1c21e78f17a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_21.jpg,toda
